Country Name,Country Code,Series Name,Series Code,1998 [YR1998],2000 [YR2000],2002 [YR2002],2004 [YR2004],2012 [YR2012],2014 [YR2014],2016 [YR2016],2018 [YR2018],2020 [YR2020],2021 [YR2021]
Channel Islands,CHI,"Population, total",SP.POP.TOTL,146500,148439,149591,150722,162051,164107,166922,170496,173859,175244
Channel Islands,CHI,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,81995304456.1038,78249883995.6255,70294892400.0639,99079230169.6389,267175872540.066,259405202008.001,249298719723.108,295402652037.155,252727193710.018,317058508651.76
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.18088662700669,4.9716214882971,3.20279913520113,6.67425416822923,6.15534001855494,1.79264947139259,1.75303874901438,3.99002947784489,-5.9782240617438,11.6682247016219
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,5474.4792174267,5100.25413288222,4481.83125502139,6186.66271596597,15354.6184041413,14606.9967241905,13690.9074621215,15772.333484425,13220.5707580419,16502.8385709035
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.11024954517563,3.8432729570657,2.48939816650703,1.05473871403516,3.00744840213049,4.71867527854671,3.78619355893115,2.43488981353058,3.04549084804331,4.52456838259136
Chile,CHL,"Population, total",SP.POP.TOTL,14977736,15342350,15684413,16014972,17400359,17758969,18209072,18729166,19116209,19212362
Chile,CHL,Surface area (sq. km),AG.SRF.TOTL.K2,756096,756096,756096,756096,756096,756096,756700,756700,756700,..
Chile,CHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,23526582346.9986,22370209242.9887,21247778122.1877,29925504807.6387,91669517713.1724,84645798506.0705,70139454321.8875,87580995686.1062,68162104625.6518,103175390728.625
Chile,CHL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,20616556134.1763,23571802464.7352,22675178339.478,39320335103.6044,90427251746.4031,85613841160.7155,69612075674.0044,84275554762.1557,79693816697.4717,101112504544.931
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,98443739941.1664,99886577330.7271,97963003804.7851,117081522349.677,370921320483.841,381112119657.445,282825009887.458,334198214706.209,270299982887.01,314322453228.295
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.569784089866261,2.92486148314592,2.50398046550686,5.33302206745236,3.91263576716115,4.49903000110972,2.08738250162794,2.56432428277704,-7.04815120786543,10.5632926952121
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2566.02419382074,2520.48108876016,2396.62712731836,2782.62318502156,8050.2553716705,8114.3439208516,5870.77795724163,6729.58333198168,5312.19855554985,6131.22592153117
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.6812565385812,9.22257080235504,6.35192507425155,5.90126181451809,3.16732560328694,2.89781874427855,7.51429322788323,3.24023413752975,2.52462053498877,3.49514563106798
Colombia,COL,"Population, total",SP.POP.TOTL,38364307,39629965,40875363,42075953,46075721,46967706,48175048,49661056,50882884,51265841
Colombia,COL,Surface area (sq. km),AG.SRF.TOTL.K2,1141750,1141750,1141750,1141750,1141748,1141749,1141749,1141750,1140619.05,..
Colombia,COL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,20576289396.4486,16732945249.8395,17797007021.6476,22353995143.2179,74273083933.2429,79472229979.2035,60766406263.3784,68961912288.9166,55177280207.0858,76276946182.5369
Colombia,COL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,14773797430.026,15897088339.1542,14513777086.8965,19635451077.6387,69774771037.0979,63397044931.4885,41623750618.7131,53136579305.6409,36465851249.7151,51270596215.4375
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,370106776.043329,351136568.441921,425964697.418664,633706149.25026,1015843368.79008,1149587651.69395,1012835518.26037,1188797574.94753,1223876064.52345,1327964249.32649
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.28251579338536,10.847878616072,2.3249448613998,1.91965980712278,3.16840988433388,2.10665760321017,3.32044655488788,3.64245114733686,-0.293049624055854,2.34780356550492
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,718.121269356184,647.425811810504,747.9888625038,1061.07554752819,1403.36025196698,1513.8303792438,1273.05095200255,1428.29046324322,1407.40927043446,1494.68769339899
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,3.53304214308075,4.47499289078105,6.31474450315182,..,..,..,..,..
Comoros,COM,"Population, total",SP.POP.TOTL,515382,542358,569480,597230,723865,759390,795597,832322,869595,888456
Comoros,COM,Surface area (sq. km),AG.SRF.TOTL.K2,1861,1861,1861,1861,1861,1861,1861,1861,1861,..
Comoros,COM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,99636395.5242838,94530053.1675228,114673710.499767,170600260.174689,323693915.109085,339810649.225801,267996117.485221,357675075.998932,343786428.752355,364545363.954536
Comoros,COM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,32703609.9180308,31027529.9630531,37638993.5591058,55994447.5839025,90876019.4433628,111239529.269439,108098877.229645,153462152.243673,68870584.1764354,87766961.2973301
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,6217806273.17637,19088046305.7971,8728038525.14034,10297483481.223,29306235826.3885,35909040265.9328,37134799974.5225,47568210068.4862,48716960860.0664,53958573693.0513
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.62415404478989,-6.91092731652101,2.94776518359767,6.73837393324294,7.08689894671942,9.47028809714084,2.39939891413687,5.82112109989339,1.7354227636007,5.71220368071927
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,138.635690290267,405.216218582649,175.009951043154,194.040002646806,424.60037381496,486.787095119436,471.318822463486,565.829542895849,543.950392515803,584.106409215842
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,29.1488069236652,513.906843747536,31.5225826025495,3.9943840081597,9.72182806273363,1.24303889760763,2.88585107290009,..,..,..
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,44849968,47105830,49871670,53068869,69020749,73767445,78789130,84068092,89561404,92377986
"Congo, Dem. Rep.",COD,Surface area (sq. km),AG.SRF.TOTL.K2,2344860,2344860,2344860,2344860,2344860,2344860,2344860,2344860,2344860,..
"Congo, Dem. Rep.",COD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2044987887.33091,2971014492.75362,1190984744.49209,2739841246.91439,11004111269.1967,15030792168.7916,14430499968.4253,17774329938.95,14559919500.5062,21234909902.0301
"Congo, Dem. Rep.",COD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1852289978.29827,2185507246.37681,1367800837.58331,2340567899.3741,9027202464.46064,13226085525.3466,12175706332.0026,16081551351.0898,13935285671.0918,21651289630.8969
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1949481380.64925,3227927697.43665,3034250926.18009,4656974937.55227,17692911280.5627,17912907682.0663,10219341017.1383,13670038019.8594,10483151093.6873,12523961677.2966
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.73755276980884,7.5759803952642,4.58187006108889,3.47663162118089,9.94715314257564,6.71667933378647,-10.7832382689225,-4.80535155756866,-6.23931963197583,-3.49999999972705
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,660.47150582818,1032.137575841,916.588002746542,1326.59660693454,3922.86884155231,3781.51573466687,2051.66617623027,2606.61552601515,1899.77823742106,2213.88086288172
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,-0.88199151702543,4.37875971780872,2.42976607961798,5.01018773134464,0.912139545450186,3.19056179723775,1.15277896375521,1.79537147083111,1.71564275451263
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2951651,3127420,3310376,3510468,4510197,4736965,4980996,5244363,5518092,5657017
"Congo, Rep.",COG,Surface area (sq. km),AG.SRF.TOTL.K2,342000,342000,342000,342000,342000,342000,342000,342000,342000,..
"Congo, Rep.",COG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1415791995.22294,1407787623.25256,1636664195.85837,2367531820.67036,6964355805.99224,9150318844.15961,8765973301.56507,6699165266.13663,..,..
"Congo, Rep.",COG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1487018189.99254,2591933855.33981,2473412895.21884,3750252269.5092,10276401652.1364,9521187262.55097,4598648630.27021,9709769080.98911,..,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,13684255946.5765,15013629658.6521,16578820687.2881,18610594846.2083,47231651862.8399,52016408950.8936,58847016044.7363,62420165099.7231,62158002233.0279,64282438666.739
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.15530857702895,3.86871808818643,3.41687639003383,4.42459959724218,4.88259241025739,3.54210987765977,4.20432325175899,2.6159044043379,-4.05090817067276,7.57956529907922
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,3597.43450895608,3789.05388636246,4042.70568601112,4404.71188429689,10075.0046155772,10847.1696673041,12011.2227544174,12485.4238961667,12201.9260332666,12508.6156275756
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.6592997742233,10.9615496593622,9.16752048509115,12.3148150178852,4.49545314354611,4.51920098516958,-0.0174788505908107,2.22111461526584,0.724911478131358,1.72647755109235
Costa Rica,CRI,"Population, total",SP.POP.TOTL,3803893,3962369,4100922,4225156,4688003,4795390,4899336,4999443,5094114,5139053
Costa Rica,CRI,Surface area (sq. km),AG.SRF.TOTL.K2,51100,51100,51100,51100,51100,51100,51100,51100,51100,..
Costa Rica,CRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6578730704.14868,6545131998.11804,6828718281.64082,8011642171.12324,16718692644.9812,17596280793.7402,18194545143.6044,20727758884.6955,17758340790.551,22161096139.2895
Costa Rica,CRI,Exports of goods and services (current US$),NE.EXP.GNFS.CD,6015987690.03461,6445399583.37389,6502965357.40092,7855095380.08358,14949440013.9988,16313862272.8384,18395633885.4873,21059634128.663,19601771162.4311,23226248400.9351
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,19619653924.2697,16577533355.4395,18054384023.1093,23510577108.2304,36302305578.2487,48843008580.3288,47964234560.0514,58011466450.8643,61348579465.1017,69764827467.4423
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.26390593959081,-0.265789463943307,-2.73052647391259,3.18503822886049,7.62041176292934,9.37199994201148,7.17920782392478,6.89028431967284,1.95833247878154,7.02150183600973
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,1258.52471003353,1007.46738950787,1047.75226537277,1308.28781982945,1684.78158626771,2156.64588308807,2013.38144761651,2314.05095836881,2325.72370502247,2578.76041204832
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.61144759515372,2.53077516737993,3.0772648515743,1.4579883560074,1.30451119915595,0.44868207676614,0.723178457513252,0.359409031380664,2.42500656821829,4.09195189692858
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,15589407,16454660,17231539,17970493,21547188,22647672,23822726,25069226,26378275,27053629
Cote d'Ivoire,CIV,Surface area (sq. km),AG.SRF.TOTL.K2,322460,322460,322460,322460,322460,322460,322460,322460,322460,..
Cote d'Ivoire,CIV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5193200760.80792,4504767817.87871,4430687889.4621,6577555905.69995,12821465706.5244,12466425170.2203,10993659189.1808,13590232362.6128,12554237760.1262,17677645839.4459
Cote d'Ivoire,CIV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5333495746.77118,4606906227.753,5662064520.17923,7086390960.63625,12699450563.6303,13752705785.6157,11796835871.9526,13134192041.8978,13221572946.875,18145707206.1114
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,25792876643.5087,21839780971.0268,27074550257.8118,41958833541.0995,57192346923.335,58330289756.6914,52295158344.2544,62247874948.8225,57203783203.0259,67837788543.5852
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.20583273625216,2.89550050635646,5.72207420064944,4.14933680847986,-2.27570664617892,-0.345947047665945,3.53243223207443,2.90000959900429,-8.09976125177539,10.448872452853
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,5691.10951979777,4887.71371564115,6293.22529907248,9747.44077059414,13401.6566203283,13762.3728630599,12527.7398569824,15227.5600968096,14132.4865609499,17398.7659768108
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.39668660837554,4.611315547378,1.67178437393382,2.05539679050332,3.41207349081366,-0.215196159576215,-1.12500000000001,1.50012501041753,0.154811374562028,2.55450699642046
Croatia,HRV,"Population, total",SP.POP.TOTL,4532135,4468302,4302174,4304600,4267558,4238389,4174349,4087843,4047680,3899000
Croatia,HRV,Surface area (sq. km),AG.SRF.TOTL.K2,56540,56540,56540,56590,56590,88073,88073,88073,88070,..
Croatia,HRV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9226203905.13824,8619892215.09397,12261062133.3766,18927337474.8549,23252266534.2338,25173946127.7919,23988004796.2809,31336829096.9336,27905619390.1168,35518034631.5104
Croatia,HRV,Exports of goods and services (current US$),NE.EXP.GNFS.CD,7498877740.71326,7638094873.186,9710014690.17474,15347685910.891,22335640412.7851,24953875401.1113,24577490680.2664,30819144354.5109,24039829037.854,34869139702.4376
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,25736331200,30565400000,33590500000,38203000000,73141000000,80656000000,91370000000,100050000000,107352000000,..
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.159146052326719,5.9147601740486,1.42482126141282,5.77053807021559,3.01490028898772,1.04757663187654,0.513761467889907,2.24848039303581,-10.9483409741617,..
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2331.4626913698,2747.10030348478,2999.24176296717,3395.71084290657,6497.31476421306,7133.33767875907,8060.79659761513,8824.19400843842,9477.85287326771,..
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Population, total",SP.POP.TOTL,11038706,11126423,11199664,11250369,11257112,11306909,11335108,11338146,11326616,11317498
Cuba,CUB,Surface area (sq. km),AG.SRF.TOTL.K2,109890,109890,109890,109890,109880,109880,109880,109880,109880,..
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4697400000,5179600000,4434700000,5841100000,14888000000,13865000000,11226000000,12567000000,8067000000,..
Cuba,CUB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,3668100000,4318900000,3872000000,6120800000,18659000000,17812000000,13690000000,14530000000,8769000000,..
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,3024525139.6648,3048435754.18994,3014748603.35196,3020388817.27231,2496174735.64702,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,0.397065104525922,0.208461862638146,-0.0658896550454386,-1.20136046840142,-0.873007464762182,-2.1668824419926,-18.4384703505394,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,19886.6783682132,19552.660553207,18881.8306152417,18956.0979142963,16109.8616665506,..
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,0.391389432485314,1.37912138094802,3.18398746349455,1.49873969616456,-0.0472079848934612,2.58368756641871,..,..
Curacao,CUW,"Population, total",SP.POP.TOTL,144472,133860,129205,134192,152088,155909,159664,159336,154947,152369
Curacao,CUW,Surface area (sq. km),AG.SRF.TOTL.K2,444,444,444,444,444,444,444,444,444,..
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..,..,..,3129553072.6257,2695027932.96089,2312849162.01117,..,..,..
Curacao,CUW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,..,..,..,..,2369776536.31285,2281675977.65363,1790726256.98324,..,..,..
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,10248617647.0588,9985844486.33365,11420227884.6154,17320552500,24978513426.6992,23156850006.6427,20953442550.3653,25522671232.8767,24692095945.1742,27719337670.0177
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.11084674642566,5.96531031488554,3.72295649883057,5.02634392575987,-3.44682208589713,-1.82930910922002,6.45455446625895,5.69284172448825,-4.98429265744747,5.51268536405595
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,15092.826171875,14388.34765625,16093.21484375,23792.62109375,28912.15625,27163.33203125,24605.919921875,29334.111328125,27681.56640625,30798.4765625
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.22770732654317,4.14165764702056,2.80115505180746,2.28621706801675,2.38905410042319,-1.35498885446312,-1.42916666666668,1.43549119531762,-0.638422797978907,2.44608867175472
Cyprus,CYP,"Population, total",SP.POP.TOTL,908710,943288,976968,1010410,1135046,1152297,1170189,1189262,1207361,1215588
Cyprus,CYP,Surface area (sq. km),AG.SRF.TOTL.K2,9250,9250,9250,9250,9250,9251,9251,9250,9250,..
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6785841628.95928,6743650329.87747,6993294230.76923,9875106250,14294039573.4293,15072476418.2277,14425169360.1948,18828935994.3316,19335105653.912,22157972797.1614
Cyprus,CYP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,7040542986.42534,6986380772.8558,7126828846.15385,9853627500,13816180136.1943,15289807360.1701,14780335399.6015,19160839631.5541,18711796687.6071,22453925487.877
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,66807429711.411,61828166496.0941,82196001050.7474,119814434353.575,208857719320.649,209358834156.329,196272068576.338,248950103352.137,245339322066.759,282340849856.614
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.356566596194511,4.00102863502944,1.56985532822202,4.81426100126959,-0.785004299003617,2.26210289708078,2.5372845203138,3.19865610131447,-5.79781387689806,3.34265300901824
